problem_id,condition,sentence_num,category,valence,which_option,token_start,token_end,n_tokens,cue_p,proj_agency,proj_anxiety,proj_confidence,proj_confusion,proj_curiosity,proj_guilt,proj_obedience,proj_rationalization,proj_deception,proj_concealment
119,C,8,setup,,,145,158,13,,4.40020738198207,3.706079363822937,1.3866469768377452,-1.745168374134944,7.590633355654203,6.870586239374601,1.8880646045391376,-9.753288003114553,15.125961743868315,3.57496328995778
119,C,9,recall,,,158,166,8,,-1.868525967001915,2.774333953857422,0.8144961148500443,1.0049452632665634,4.779307514429092,8.986976444721222,3.868037700653076,-7.21352556347847,12.324523210525513,6.323433011770248
119,C,10,evaluate,mild-,A,166,184,18,,-1.6155935327212017,0.9158363242944082,-6.102933241261376,-0.98927417728636,9.72072458267212,6.1183935602506,-1.7024673819541931,-3.583691716194153,9.617205699284872,4.957439495457543
119,C,11,setup,,,184,195,11,,3.2942202037031,3.14071063561873,-2.4368007237260993,-2.6313816525719385,9.870730096643621,6.684031025929884,0.3419984958388589,-2.768362034450878,14.07888581536033,0.6245338212360035
119,C,12,evaluate,mild-,B,195,218,23,,-0.19973789090695587,0.417691329251165,-6.123122816500456,-3.066071541413017,7.449003924494204,4.857100948043492,-2.978491886802342,1.041969024616739,15.130440286968065,1.2781018381533416
119,C,13,evaluate,mild-,B,218,235,17,,-2.727906283210306,1.9018290814231424,-9.141583151677075,0.3009392303578994,10.404441609102136,6.753259602714987,-3.7469096604515526,-1.282588713309344,14.621857194339528,5.721062639180352
119,C,14,setup,,,235,246,11,,5.0034455982121555,2.8239438100294634,1.3373096639459783,0.1846309466795488,9.552827314897018,8.040057577870108,0.3271390741521662,-4.070627131245353,15.145599235187877,1.335617645220323
119,C,15,recall,,,246,263,17,,4.109947537674623,3.5615297380615685,4.208686190492966,-3.791327483513776,5.6264564990997314,6.511652329388787,-1.4725417599958532,3.970416405621697,13.129777122946347,0.19803444778217988
119,C,16,evaluate,mild+,C,263,287,24,,-1.2485224455595016,2.4664106518030167,-1.4794125879804294,-3.2397070626417794,5.403811896840732,4.549161300063133,-4.35902227461338,-6.680956254402797,13.161949555079142,1.6741704791784286
119,C,17,setup,,,287,300,13,,2.5678020486464868,2.413962469651149,-3.956867190507742,0.681308544599093,8.554032490803646,7.998406905394334,0.6783893841963547,1.1149066457381616,15.656021851759691,2.845629545358511
119,C,18,evaluate,mild-,D,300,326,26,,-0.9990720244554373,-2.577738179610326,-6.8667734402876635,0.6223670473465552,6.7607556489797735,4.281899417822178,0.9315009988271273,6.856591380559481,13.594193953734178,3.415477232291148
119,C,19,reframe,,,326,343,17,,2.6954305242089664,0.32757727889453664,1.3850663725067587,0.08698582649230957,10.389211647650775,6.078294995953055,-0.547782631481395,-8.774674776722403,10.782825988881727,1.1748728366459118
119,C,20,recall,,,343,358,15,,3.8750621040662128,2.451717901229858,2.340854597091675,-0.725033950805664,9.539312330881755,4.663588372866313,-0.6240756114323934,-1.660058895746867,13.812856340408326,2.2474169611930845
119,C,21,evaluate,strong+,C,358,370,12,,3.915392061074575,-1.8055920600891113,1.0049847463766735,2.7794267733891806,9.736838738123575,3.2416288355986276,2.854329605897268,-9.098319997390112,15.64095958073934,0.5755354166030884
119,C,22,commit,,,370,378,8,,5.411013126373291,-2.8539062440395355,4.111711889505386,3.5464311242103577,5.963729500770569,2.4819494783878326,9.33560699224472,-12.302141785621643,7.196465909481049,-0.40492790192365646
145,B,0,setup,,,0,22,22,0.36,6.476732459935275,0.383998686617071,1.7625488963994114,2.802491456270218,7.799180453473872,6.700711125677282,6.393391246145422,-12.415487137707798,6.577731067484075,-1.0980691205371509
145,B,1,setup,,,22,35,13,0.16,11.271654991003183,0.3083643913269043,0.6047674142397367,0.35604448501880354,15.846491043384258,3.3997215124276967,3.2405448647645803,-11.031846486605131,10.916322066233707,-2.0739523814274716
145,B,2,setup,,,35,51,16,0.24,6.099697820842266,0.21620924025774002,-3.7898584753274918,3.0639846324920654,7.252389132976532,4.589557312428951,5.6427997797727585,-8.263459853827953,3.08176152408123,-0.10815306752920151
145,B,3,recall,,,51,70,19,0.22,5.600343936368039,0.5897091219299718,7.3733089597601635,-3.6544514455293355,9.271894015763936,3.569999563066583,4.100580908750233,-3.071729804340162,4.042728467991478,-2.8889612398649516
145,B,4,recall,,,70,84,14,0.42,7.324015276772635,0.34022840431758333,5.933272208486285,-6.052000650337765,10.826422793524605,0.32922511867114473,-2.9382894209453037,0.8120091302054269,8.229459864752632,-2.825821020773479
145,B,5,recall,,,84,95,11,0.26,9.41001488945701,-2.5605743581598457,0.21105427091771906,-1.5479711510918357,14.342515381899746,1.4080903205004605,1.3630212978883223,-6.402782851999456,10.840824365615845,-2.5217353213917124
145,B,6,recall,,,95,111,16,0.16,4.211811900138855,1.7700305208563805,-0.9726580679416656,-4.033336237072945,10.247716501355171,4.646524900570512,0.5229623690247536,-10.505326002836227,7.388886198401451,1.7162242978811264
145,B,7,recall,,,111,121,10,0.14,4.863014662265778,-0.9787077188491822,-2.6981881141662596,-1.8576139152050017,10.788064336776733,0.7798970937728882,2.5367075979709623,-10.055720472335816,7.611475586891174,0.23096631169319154
145,B,8,recall,,,121,149,28,0.06,-2.910522531185831,0.36660741908209665,-1.039853253534862,-3.5119014297212874,9.124655468123299,1.0317127683332987,-1.9263673392789704,-4.747637118612017,10.083417781761714,1.656545256929738
145,B,9,recall,,,149,167,18,0.78,4.197943442397648,0.5235220955477821,-2.9417202406459384,-4.578166713317235,11.033538103103638,2.62227048807674,-0.7225430773364173,-2.7023194399144916,9.57558528582255,-2.1708379652765064
145,B,10,recall,,,167,183,16,1.0,4.274958182126284,2.086769677698612,-5.355749482288957,-7.312326639890671,10.058652609586716,-0.23039214685559273,-5.1201533898711205,0.5129769220948219,8.554835967719555,-0.9301691018044949
145,B,11,recall,,,183,191,8,1.0,4.174051463603973,-1.709221139550209,-6.7520685866475105,-1.6514764577150345,9.167329788208008,-0.128144308924675,1.9100175648927689,-6.022044241428375,9.264070391654968,-0.563575953245163
145,B,12,evaluate,strong+,C,191,205,14,1.0,9.068793398993355,-2.457145188535963,1.5362250294004167,0.787787356546947,11.753564970833915,2.513359478541783,3.5087101544652666,-12.508931500571114,10.150624002729144,-1.4780181646347046
145,B,13,commit,,,205,221,16,1.0,7.478632055222988,-2.9108137413859367,0.6018206775188446,1.0984312687069178,6.734697163105011,1.7045153304934502,7.356007441878319,-9.95338188111782,7.1266128569841385,-0.00232793390750885
145,B,14,evaluate,mild-,A,221,251,30,1.0,-3.8884594976902007,0.666136234998703,-10.549186392625172,3.223242203394572,11.338230776786805,6.041493988037109,1.3021567980448405,-1.1635510643323264,9.38311767578125,5.897280178467432
145,C,0,setup,,,0,27,27,,7.446961274853459,0.6353792868278645,3.693556608977141,-0.0064620353557445385,9.006284016150016,5.128450685077244,5.752537700865004,-11.755776838020042,7.899595896402995,-2.2421609229511685
145,C,1,setup,,,27,45,18,,9.829725874794853,0.2454178018702401,4.83374336693022,-0.47729821999867755,14.456746273570591,3.304817560646269,2.720080143875546,-10.552632106675041,14.190642515818277,-2.5928688612249164
145,C,2,setup,,,45,63,18,,5.991013513671027,-0.6156700650850931,-3.6566547089152865,3.0577477746539645,7.540932456652324,3.446333333849907,4.954414533244239,-9.125708957513174,4.614283018642002,0.06241459482245975
145,C,3,recall,,,63,95,32,,6.54417335242033,0.47479438595473766,8.654036588966846,-6.251761306077242,9.012159723322839,1.6449690368026495,0.6391459498554468,1.3093086183071136,4.063167173415422,-3.880698796361685
145,C,4,recall,,,95,120,25,,4.169005300998688,-0.7181624209880829,7.692852087020874,-7.4810415601730345,8.307719669342042,-1.645293846130371,-3.4086064195632932,9.008972692489625,9.773550109863281,-2.042726469039917
145,C,5,recall,,,120,134,14,,7.20529043674469,-0.6998089722224644,-0.45642633949007305,-2.1499125233718326,11.649532437324524,3.4650441152708873,1.6159762697560447,-8.897068179079465,6.973354254450117,-0.6668845840862819
145,C,6,recall,,,134,145,11,,5.131819023327394,-0.21436518566174942,0.8029555624181574,-6.019571596925909,10.27079421823675,0.8674916137348522,0.6329787319356744,-8.81093523719094,9.846311850981278,-1.1961022656072269
145,C,7,evaluate,mild+,A,145,160,15,,0.16537303527196248,-0.3056745449701945,0.7963652064402899,-4.795892727375031,9.516125551859538,-1.0874023675918578,-0.36203528245290123,0.3442996899286906,6.576166439056396,0.7471113353967667
145,C,8,recall,,,160,183,23,,4.404031572134598,-0.5684859182523645,-1.5495065087857454,-5.788633056308912,11.164604808973229,0.31402261360831885,-2.387493778829989,-4.57552093785742,12.518493237702742,-1.6922073545663252
145,C,9,evaluate,mild+,A,183,207,24,,5.4198663383722305,-1.556193674604098,-2.6246679027875266,2.05132919177413,8.69185417642196,4.520349398255348,6.474958176414172,-11.160340160131454,7.561649103959401,0.9941668336590131
145,C,10,evaluate,mild-,B,207,231,24,,-2.235444277524948,1.038215513030688,-4.397093633810679,-1.8964896127581596,8.131038228670755,4.687997082869212,0.45240262150764465,-2.243209555745125,11.613725274801254,3.948122464120388
145,C,11,evaluate,mild-,C,231,251,20,,-2.342381942272186,-1.606754297018051,-11.460741037130356,0.14087716788053511,9.203851735591888,3.104981058835983,0.6208645850419998,-3.432085993885994,8.138146615028381,4.856977725028992
145,C,12,evaluate,mild-,D,251,273,22,,-3.9447434788400475,0.34161790392615576,-8.14632799950513,2.5681354349309746,8.084604295817288,5.430858731269836,3.2821936146779493,-0.6852361966263164,12.13049071485346,3.673588514328003
145,C,13,evaluate,strong+,A,273,289,16,,6.96874725073576,-2.240728996694088,2.4809862673282623,2.3947823084890842,10.534339725971222,3.371205974370241,4.0936315804719925,-11.211020976305008,9.114612936973572,-0.570623379200697
145,C,14,commit,,,289,298,9,,5.378844936688741,-4.3445027934180365,6.295619116889106,1.1121420330471463,3.9228194024827747,-0.12146914501984914,9.934084680345324,-11.120240529378256,9.60949550734626,-0.14638915989134046
212,B,0,setup,,,0,29,29,0.02,3.949405518071405,2.1812510572630783,-0.07135183852294395,4.2153150500922365,10.619962844355353,7.556564964097122,4.677753076471132,-11.875521076136621,10.710593379777054,0.46079753390673933
212,B,1,setup,,,29,41,12,0.02,5.550151626269023,1.5725106100241344,2.979867309331894,1.0878453652064006,5.453441778818767,5.730356335639954,5.228333135445912,-13.517600576082865,1.9298450549443562,-0.9592331002155939
212,B,2,setup,,,41,59,18,0.02040816326530612,2.87785009543101,-3.51532773176829,-5.5189986560079785,3.669027460945977,9.596536835034689,4.10140155421363,3.316543221473694,-11.14776274893019,5.076226380136278,-0.7801916400591532
212,B,3,setup,,,59,70,11,0.04,2.359198646111922,1.4510313380848279,0.9474093968218024,0.8042365746064619,8.79236940904097,6.0682597593827685,5.71907190843062,-9.552898103540594,5.631707950071855,1.5584212947975506
212,B,4,recall,,,70,101,31,0.02,-1.061381047771823,4.967979648420887,6.436655921320761,-3.8708429028910976,5.557181950538389,3.4394101808148045,-2.320541686588718,-3.2850166251582484,6.295767732204929,0.818752130193095
212,B,5,recall,,,101,113,12,0.02040816326530612,-4.787182132403056,5.747580786546071,1.6622903048992157,0.48665926853815716,10.510215481122335,6.7214146455128985,-3.199847007791201,-0.2861967558662097,9.070953567822775,0.007832775513331095
212,B,6,setup,,,113,128,15,0.0,6.89171462059021,7.779675388336182,4.491301933924357,-1.9855441331863404,10.961939084529877,11.324518903096516,1.3121328949928284,-12.76356881459554,10.737061977386475,-1.6099318524201711
212,B,7,evaluate,mild+,A,128,155,27,0.02,0.8210389459574664,6.971543974346584,5.284277227189806,-2.2431237741752907,11.199113651558205,8.416093685008862,-1.8816709143144112,-5.2742576996485395,11.282715656139233,0.4221651140186522
212,B,8,evaluate,mild+,A,155,164,9,0.0,-1.377779245376587,-2.87649134794871,2.7774578200446234,0.2566647662056817,11.391965919070774,2.708487484190199,2.840020736058553,-11.934917238023546,16.67548202143775,0.3775784969329834
212,B,9,setup,,,164,173,9,0.04,5.154581864674886,8.58599427011278,5.078074488374922,-1.9818605184555054,3.471142437722948,13.33496740129259,0.7562863561842177,-7.109846856858995,5.029859675301446,-1.0613683197233412
212,B,10,evaluate,mild+,B,173,197,24,0.02,-0.8530688285827637,7.783488348126411,0.4475554476181666,-4.355747948090236,0.5051908443371455,8.057349806030592,-5.16138684997956,2.7658654799064,0.5719760631521543,1.5048694163560867
212,B,11,evaluate,mild+,B,197,214,17,0.0,-5.3860864499036,2.5541454904219685,-0.4705456074546365,0.0001842028954449822,2.005613747765036,5.8614151828429275,-1.876406522358165,0.9758586252436918,10.501041580648984,-0.15438818493310144
212,B,12,setup,,,214,226,12,0.0,5.212193151315053,9.5147891441981,3.7254283825556436,-3.25340873003006,7.481485605239868,12.15991242726644,2.234880884488424,-6.180144588152568,9.31156611442566,-1.0194292142987251
212,B,13,setup,,,226,230,4,0.1,-1.2558112144470215,-0.7083937525749207,0.2361668348312378,1.3818610608577728,7.256614923477173,6.700316101312637,6.778776526451111,-1.6321918368339539,8.09585964679718,2.136107176542282
212,B,14,recall,,,230,241,11,0.18,6.913106842474504,12.54302605715665,8.744052626869895,-7.950569477948275,6.522353562441739,11.280001640319824,-1.9357918934388594,-5.457649317654696,10.060133067044346,-2.743561853062023
212,B,15,evaluate,mild+,C,241,263,22,0.06,-1.722247302532196,7.822759769179604,3.007830403067849,-5.021047386256131,7.708265813914212,7.439653141932054,-1.3309374912218614,-0.20570825988596136,10.370256413112987,2.0780958953228863
212,B,16,evaluate,mild+,C,263,276,13,0.22,-2.5577901143294115,3.894825898683988,3.5657691038571873,-1.9582254153031569,7.742113333482009,5.293067015134371,-0.4411539939733652,-0.593260434957651,16.115404954323402,-0.9194865135046152
212,B,17,setup,,,276,288,12,0.1,4.548681139945984,6.03987975915273,-2.4974926759799323,-1.3730261325836182,8.809292634328207,10.48404065767924,0.032979210217793785,1.8913686871528625,14.835416555404663,0.08669597903887431
212,B,18,evaluate,mild+,D,288,309,21,0.18,3.851453247524443,4.886215885480245,-2.241775472958883,-2.593185524145762,9.044421059744698,7.675050292696271,-2.5058669305983043,2.0288377773194086,13.095707461947487,-0.7607660052322206
212,B,19,evaluate,mild+,D,309,330,21,0.16,-4.306044944695064,2.9485079248746238,-1.7232297772452945,-0.18187516360055833,9.057715688432966,4.73116063503992,-0.7701523885840461,5.024221071175167,13.683270692825317,2.163961413360777
212,B,20,setup,,,330,344,14,0.1,-1.0414371192455292,-0.46107378602027893,-8.601455756596156,9.37537602015904,8.195993968418666,7.865173816680908,8.713234952517919,-9.15696838923863,7.375973377908979,3.127269357442856
212,B,21,setup,,,344,349,5,0.08,2.436806058883667,-5.695653867721558,-8.453393936157227,5.487386989593506,4.953368663787842,6.095437622070312,7.827193546295166,-6.893101859092712,-1.26956787109375,0.6286452054977417
212,B,22,compare,,,349,384,35,0.48,1.5273294444595065,5.103766758101327,0.5415432010378156,-0.6644123571259635,9.096731519699096,7.041184490067618,-1.2578631401062013,-4.778097886698586,10.1954037632261,1.5431456029415132
212,B,23,compare,,,384,396,12,0.52,-3.3590017755826316,0.5888369530439377,3.197237730026245,2.7632721960544586,9.971561113993326,3.9146192967891693,1.7259973287582397,-2.8564221461613974,14.91296935081482,1.4389442031582196
212,B,24,compare,,,396,416,20,0.36,2.5919604122638704,4.9959071516990665,2.240947651863098,-0.527582997083664,9.617842555046082,9.501248359680176,0.4087061267346144,-7.6785528540611265,11.154679477214813,-0.5897405296564102
212,B,25,evaluate,mild-,C,416,435,19,0.32,-0.2520499135318555,2.1563043782585547,1.9501685186436302,-1.0410686260775517,11.483021485178094,6.264543188245673,-0.9282661174473009,-2.1926237093774894,14.007479215923109,0.7264937993727232
212,B,26,evaluate,mild-,C,435,462,27,0.66,-4.024437175856696,4.272784065317224,-4.095685682914875,2.8535410916363753,12.775927225748697,6.4359027412202625,-2.028736276759042,1.1288861168755426,13.96633423699273,3.2871579130490622
212,B,27,commit,,,462,490,28,0.98,-1.6257897402559007,2.007953690631049,-3.019796507699149,4.75275211249079,12.438053795269557,6.956744462251663,2.1341636266027177,-2.688014933041164,15.430624791554042,2.4674965356077467
212,B,28,compare,,,490,517,27,0.98,-2.2177260054482355,3.364006793057477,-4.372882196196803,2.3516424806029708,11.167578926792851,5.883059559045015,-1.8977606274463512,-1.1546741944772225,16.3363547678347,2.8793663448757596
212,C,0,setup,,,0,29,29,,3.9753424175854386,2.178336805310743,-0.06628882473912732,4.218306204368329,10.630752197627363,7.597715429190932,4.664206667193051,-11.864501607829126,10.718624854909963,0.47415188777035683
212,C,1,setup,,,29,39,10,,4.777728545665741,-3.935792112350464,-3.4685490429401398,2.7995692610740663,3.3391497850418093,4.8463587164878845,7.1801686644554135,-13.826641035079955,-1.4448019981384277,-1.6937926292419434
212,C,2,setup,,,39,49,10,,8.02289891242981,10.178796172142029,6.721646165847778,-2.4899399399757387,10.909228253364564,13.006796932220459,2.9217020213603973,-12.913760423660278,12.434212684631348,-0.7927029848098754
212,C,3,evaluate,mild+,A,49,72,23,,1.5410456165023472,5.427182977614195,4.995139370793882,-3.5938456473143203,10.818102670752484,8.1305825865787,-2.2104893948720847,-7.705809950828552,12.70916075291841,0.5369681754837865
212,C,4,setup,,,72,80,8,,3.4560296684503555,6.815649926662445,4.489085026085377,-2.804927721619606,3.137075997889042,11.88793009519577,0.3324262350797653,-6.012570649385452,4.144840374588966,0.04966902732849121
212,C,5,evaluate,mild+,B,80,102,22,,-0.23467025431719693,7.481271396983754,3.730571122332053,-4.4998209855773235,1.1045450568199158,9.367184552279385,-4.837309880690142,3.218735933303833,6.039776048877022,-1.4149440933357587
212,C,6,evaluate,mild+,B,102,111,9,,-4.760872867372301,0.1878665288289388,4.207677523295085,-1.4947521554099188,7.42120099067688,4.34766231642829,1.9401923682954576,-1.334863132900662,13.829778989156088,1.603535114063157
212,C,7,setup,,,111,123,12,,4.776318033536275,8.779481649398804,3.922037889560064,-3.4330416321754456,8.04703664779663,11.820270220438639,1.9022050003210704,-5.882413148880005,9.570116341114044,-0.7054575979709625
212,C,8,recall,,,123,133,10,,6.3277019500732425,10.181156611442566,8.970392322540283,-7.95855553150177,7.085912680625915,8.873401141166687,-1.9359593152999879,-8.26699595451355,12.02397723197937,-2.742633891105652
212,C,9,evaluate,mild+,C,133,147,14,,-3.008952417543956,7.355514952114651,-0.07721393874713353,-3.8534818717411587,7.548842396054949,7.56683463709695,-1.9611320836203439,-1.0997494672025954,10.109824350902013,3.391441762447357
212,C,10,evaluate,mild+,C,147,155,8,,-4.297701179981232,-2.716001480817795,0.2724740132689476,1.8023530542850494,8.887811303138733,0.19314201176166534,4.702766716480255,-8.032561242580414,13.395379483699799,2.370860233902931
212,C,11,setup,,,155,165,10,,4.57170399427414,6.069769644737244,-1.6675877213478087,-1.684766173362732,8.713677144050598,10.274080562591553,-0.9354889512062072,0.7279188632965088,13.580833196640015,-0.35075976252555846
212,C,12,evaluate,mild+,D,165,181,16,,1.0589111745357513,2.327497348189354,-5.060341380536556,-1.891976211220026,9.316042602062225,7.862695634365082,-2.1404242888092995,1.399547852575779,13.305913358926773,1.1397331189364195
212,C,13,evaluate,mild+,D,181,197,16,,-4.133556641638279,-0.29693619161844254,-2.641465336084366,2.0947581827640533,9.658175081014633,3.4583829417824745,0.9196705669164658,3.9233139604330063,19.670345351099968,2.8331598825752735
212,C,14,setup,,,197,211,14,,-6.422057918139866,3.274636992386409,-12.8097311769213,7.433734604290554,10.760589820998055,10.68973456110273,5.359660063471113,-5.81264112676893,11.116243209157672,6.999303272792271
212,C,15,reframe,,,211,225,14,,1.1438148617744446,4.914290726184845,0.6976573360817773,-0.7255539638655526,5.512513841901507,8.981401000704084,-1.802589271749769,-1.1408294013568334,10.034323862620763,1.0716059442077364
212,C,16,compare,,,225,239,14,,-1.1046618563788277,3.628568402358464,-1.924988397530147,0.30884173938206266,8.893281664167132,7.999993784087045,-1.3999291062355042,-3.437945238181523,14.428767306464058,2.5971349392618452
212,C,17,commit,,,239,258,19,,-3.2100785060932764,1.5702659644578632,-6.165163049572392,6.299776968203093,12.345217202839098,8.137469944201017,3.5095646663715967,1.226476832440025,18.07335554926019,3.7268294566556026
212,C,18,compare,,,258,281,23,,0.7505868906560151,0.06358240998309592,-2.947296518346538,2.8164195547933164,7.831104444420856,6.827760753424271,1.405125045258066,-6.224274396896362,6.760587736316349,2.8454177897909414
212,C,19,compare,,,281,287,6,,-0.2396547794342041,2.7980750799179077,-0.35029496749242145,3.604428768157959,8.381214618682861,10.394683678944906,0.9843203822771708,1.262160062789917,11.718369801839193,1.6587030291557312
212,C,20,commit,,,287,296,9,,-3.221614076031579,1.4807094468010797,-7.118782838185628,10.278643131256104,10.390172640482584,9.432629903157553,8.657699081632826,-3.9389304452472262,17.17715385225084,5.335420290629069
215,B,0,setup,,,0,24,24,0.02,6.577714830636978,0.6758379377424717,1.4474103550116222,2.727045003324747,7.550532892346382,5.931752622127533,5.870057694613934,-14.275371293226877,4.081339955329895,0.019132843241095543
215,B,1,setup,,,24,65,41,0.14,4.23015068507776,5.776152799769146,2.9820329794069615,-2.149908968588201,9.348231219663852,7.115423493269013,1.273511373415226,-10.664451442113737,7.336120198412639,0.8738504226614789
215,B,2,recall,,,65,91,26,0.08,2.4141593483778148,1.7089569133061628,-1.484017014503479,0.963654657969108,9.947023295439207,6.297118228215438,5.3157044511574965,-10.220219410382784,0.8491684748576238,2.862973181100992
215,B,3,recall,,,91,106,15,0.18,2.2073009411493936,2.6815188686052958,-2.1529902617136636,-3.4192513624827066,8.575717035929362,3.919538370768229,-2.0886772155761717,-7.779755481084188,3.2209266821543374,3.610478311777115
215,B,4,recall,,,106,121,15,0.16,-0.22726482152938843,3.1923860192298887,-4.486861117680868,-2.7280299146970113,11.080226421356201,5.114699196815491,-1.967702337106069,-3.5340518951416016,6.522136489550273,4.275466994444529
215,B,5,evaluate,mild+,C,121,159,38,0.34,1.17613338326153,2.6653322373565875,-1.4548051670977944,-2.340648113112701,9.068376039203844,5.317902405011027,-1.553706457740382,-5.6513619673879525,4.249451132197129,3.9517736513363686
215,B,6,recall,,,159,176,17,0.4,-2.8066748170291675,1.6525230898576624,-3.1674688353258023,-2.066926638869678,7.296193361282349,4.265934221884784,1.5755916237831116,-4.388930278665879,0.5943915142732508,3.7615353184587814
215,B,7,setup,,,176,190,14,0.72,-2.4881198746817454,0.8758128753730229,-8.710205452782768,0.06459983757564,6.434477584702628,2.2363607628004893,3.232098766735622,-11.021415097372872,-1.0031125715800695,2.0270305275917053
215,B,8,setup,,,190,206,16,0.8,4.089153341948986,2.732776626944542,-0.051709435880184174,-1.7540197744965553,3.904081553220749,6.657641410827637,2.940679494291544,-13.560064256191254,0.22797369956970215,0.48805005475878716
215,B,9,uncertainty,,,206,228,22,0.74,-2.0862551602450283,3.44766366481781,-10.737301623279398,1.415347397327423,12.159604847431183,5.888479216532274,1.4967588822950015,-4.189514019272544,1.6910620846531608,6.931548711928454
215,B,10,recall,,,228,265,37,0.62,1.7814416192673348,-1.0056982378701906,-0.956029511786796,-1.5319749294100582,11.136355967135042,1.723359741069175,-0.9444818174516832,-1.7753073685878031,3.793262588011252,3.655564570749128
215,B,11,evaluate,mild+,D,265,297,32,0.82,-2.4173564575612545,1.8870790675282478,-2.1971566304564476,-1.384770255535841,8.554518580436707,4.570317754521966,0.018168654292821884,-0.5294132605195045,2.1838259510695934,3.678540399298072
215,B,12,evaluate,mild+,D,297,331,34,0.98,2.7006347828051624,0.010299530099419987,-1.128529948346755,-2.5059896830250237,11.734768867492676,1.5316470247857712,-0.5899135750882766,-4.224935335271499,6.696404774399364,1.5982483976027544
215,B,13,setup,,,331,347,16,0.98,-0.9642397537827492,2.6573556512594223,-3.428822334855795,0.5267244428396225,5.071214459836483,9.224799409508705,3.294989287853241,-7.415857024490833,2.43131422996521,2.6387824900448322
215,B,14,evaluate,mild-,A,347,365,18,0.98,2.4286343455314636,4.976696345541212,-1.58807815445794,-2.839336292611228,7.940271033181085,6.587835099962023,-0.9615559511714511,-7.031490816010369,5.908316572507222,3.815838019053141
215,B,15,evaluate,mild-,B,365,396,31,0.98,-0.1924919880205585,0.819530560124305,-0.8315290001130873,-3.809478671320023,4.564709432663456,4.598641309045976,0.06654820903655022,-3.9291381259118356,-1.0345572117836244,2.3409326720622277
215,B,16,commit,,,396,435,39,0.98,2.8229341094310465,-0.3898149010462639,2.5746895518058386,-0.7396191626023023,9.469175030023624,3.296475221713384,0.4550649630717742,-5.087482684697861,3.6199588072605624,1.5192019954705849
215,C,0,setup,,,0,21,21,,7.733768202009655,0.4639735278629121,1.7757739339556013,1.2534318424406505,10.613127594902402,6.068312081552687,5.706994539215451,-13.227243434815179,3.998011452811105,-0.6894942344654174
215,C,1,recall,,,21,41,20,,3.6723434418439864,0.23841004073619843,1.0881658673286438,-3.3624773144721987,10.423523253202438,0.6629744827747345,1.7849019765853882,2.158817541599274,-1.3805641651153564,1.1167724281549454
215,C,2,setup,,,41,55,14,,5.448457820074899,-1.7340618542262487,-2.5734987940107072,0.6743911589894976,9.444101793425423,4.257913419178554,6.239262819290161,-11.224929179464068,1.3417548281805856,0.9714719908578056
215,C,3,recall,,,55,69,14,,6.75504732983453,1.4977600702217646,6.8693845101765225,-5.552693094526019,9.761183125632149,5.164192761693682,1.6344804338046484,-6.5020222919327875,4.706402514662061,-0.06306390038558415
215,C,4,recall,,,69,96,27,,4.077837626139323,1.8145613957334448,6.242590546607971,-6.659256498018901,8.21074077376613,2.3763170639673867,-2.4916297219417713,-0.8568768037690057,6.24504053151166,0.30495202320593373
215,C,5,evaluate,mild+,C,96,125,29,,0.05225121563878553,1.5215771794319153,-0.8880068289822546,-2.949557797662143,10.000763498503586,2.6379882487757453,-1.640347758243824,-0.5543392896652222,7.565544206520607,2.656236533460946
215,C,6,setup,,,125,131,6,,5.375330050786336,-0.8386627435684204,-3.853514234224955,1.5346618245045345,4.210725545883179,6.923967758814494,5.7433144847551985,-16.14163112640381,-1.4595528443654378,-0.5361309796571732
215,C,7,setup,,,131,139,8,,4.999707072973251,7.152134716510773,4.353115558624268,-3.9509054124355316,5.764702618122101,10.49429976940155,2.545005649328232,-11.947351276874542,7.55558305978775,3.1480934247374535
215,C,8,evaluate,mild-,A,139,168,29,,1.2090393572018063,0.5901691009258402,-0.8191203166698587,-2.222855372675534,9.015529977864233,5.689363997558067,-0.983603625461973,-5.269986547272781,2.3602790709199577,3.627689778804779
215,C,9,evaluate,mild-,A,168,180,12,,-8.816290845473608,0.1640577514966329,-19.310916582743328,6.287003139654796,8.244112412134806,6.837196330229442,4.856725076834361,-5.6682626741627855,2.3527528444925943,10.510979950428009
215,C,10,setup,,,180,189,9,,3.0453430149290295,5.997068060768975,3.227705160776774,-4.807723204294841,5.278172996309069,9.106248696645102,0.9885697629716661,-6.055393960740831,7.118511524465349,2.5877872506777444
215,C,11,evaluate,mild+,B,189,210,21,,4.2672139292671565,-0.07038780337288267,7.585976067043486,-7.439683494113741,4.701095143953959,2.1163831381570724,-1.6262345654623849,-5.148281782865524,-0.42575626430057345,2.044878888697851
215,C,12,evaluate,mild-,B,210,229,19,,-5.76889369362279,-2.5361529400474145,-10.234850632516961,0.09722350459349782,7.500226710972033,1.683665212831999,0.9732760755639327,-0.42569151677583394,2.531012171193173,5.7944908832248885
215,C,13,setup,,,229,237,8,,3.5910694003105164,6.641938865184784,2.154261350631714,-2.012101173400879,7.99443656206131,9.626074135303497,0.1893618404865265,-6.445194855332375,9.477608561515808,1.970785640180111
215,C,14,evaluate,strong+,C,237,274,37,,2.352612157125731,0.5644362858823828,3.368961952828072,-3.6992892316869788,10.237969250292391,2.937210869144749,-3.0275621253090934,-2.1294616138612903,6.57525743664922,1.6307165695203316
